Path,Surface(micron2),Phase_PV(nm),Phase_StdDev(nm),Phase_avg(nm),Phase_median(nm),Surface_density(pg/micron2),Dry_mass(pg),Optical_volume(micron3),Phase_max(nm),Phase_min(nm),Circularity,Perimeter(micron),Ellipse_axis_ratio,Convexity,Solidity,Surface_Centroid_X,Surface_Centroid_Y,Mass_Centroid_X,Mass_Centroid_Y
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos3_0027.tif,620.431,279.008,84.284,121.677,108.56,0.676,419.401,75.492,274.832,-4.177,0.546,119.528,0.814,0.715,0.746,197.602,147.838,194.606,147.861
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos3_0028.tif,697.095,279.455,84.518,110.094,87.94,0.612,426.365,76.746,271.042,-8.413,0.404,147.165,0.695,0.653,0.685,200.327,148.406,196.049,148.157
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0000.tif,556.909,543.012,191.237,299.568,343.584,1.664,926.844,166.832,544.733,1.722,0.774,95.097,0.777,0.782,0.842,188.086,167.115,188.516,167.113
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0001.tif,561.29,537.709,192.774,296.004,339.077,1.644,923.023,166.144,541.877,4.168,0.709,99.772,0.752,0.766,0.824,187.439,167.051,187.81,167.064
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0002.tif,587.027,538.765,197.857,283.759,313.858,1.576,925.413,166.574,542.482,3.717,0.595,111.324,0.769,0.732,0.785,187.521,167.774,187.69,167.164
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0003.tif,625.907,541.577,201.058,268.416,284.06,1.491,933.354,168.004,542.739,1.162,0.531,121.707,0.695,0.697,0.779,188.22,168.786,187.162,167.285
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0004.tif,610.026,546.283,200.402,275.331,294.908,1.53,933.108,167.959,544.67,-1.612,0.638,109.65,0.693,0.741,0.805,188.066,168.283,187.275,167.05
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0005.tif,601.265,538.87,198.82,278.394,302.396,1.547,929.935,167.388,536.786,-2.084,0.587,113.461,0.724,0.74,0.777,187.923,167.625,187.337,166.755
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0006.tif,599.074,534.343,197.595,279.874,302.361,1.555,931.475,167.666,536.386,2.043,0.627,109.544,0.701,0.745,0.8,188.024,167.108,187.666,166.933
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0007.tif,595.789,535.964,198.299,280.464,303.129,1.558,928.318,167.097,537.422,1.457,0.549,116.741,0.72,0.704,0.777,187.604,167.57,187.105,167.061
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0008.tif,591.956,532.303,197.374,282.947,307.273,1.572,930.511,167.492,534.499,2.196,0.626,109.022,0.683,0.737,0.797,187.01,167.049,186.722,167.031
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0009.tif,565.671,532.744,192.983,295.172,330.865,1.64,927.613,166.97,536.528,3.784,0.577,110.953,0.723,0.72,0.793,186.335,167.051,186.418,166.726
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0010.tif,562.385,539.756,194.553,296.422,330.606,1.647,926.13,166.703,541.033,1.277,0.716,99.345,0.778,0.764,0.839,186.225,167.117,186.366,166.883
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0011.tif,551.433,538.762,192.632,302.24,344.818,1.679,925.917,166.665,539.891,1.129,0.696,99.747,0.741,0.755,0.813,186.391,167.331,186.504,167.085
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0012.tif,567.861,542.19,196.953,294.503,333.748,1.636,929.094,167.237,544.675,2.485,0.672,103.053,0.766,0.75,0.811,186.54,167.908,186.224,167.495
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0012.tif,467.103,202.823,56.129,94.324,97.376,0.524,244.773,44.059,205.604,2.781,0.72,90.262,0.521,0.82,0.861,213.974,120.279,220.461,119.752
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0013.tif,561.29,548.508,196.937,297.623,334.101,1.653,928.072,167.053,548.292,-0.216,0.651,104.09,0.739,0.748,0.804,186.086,167.81,185.958,167.687
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0013.tif,1364.619,273.669,75.157,100.907,82.99,0.561,764.995,137.699,276.315,2.646,0.75,151.247,0.875,0.766,0.884,235.316,121.699,235.521,120.902
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0014.tif,578.266,547.77,198.661,289.904,321.398,1.611,931.342,167.641,546.081,-1.689,0.672,104.008,0.707,0.752,0.808,186.055,167.83,185.665,167.804
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0014.tif,965.419,335.499,98.054,144.589,136.318,0.803,775.493,139.589,339.529,4.031,0.899,116.192,0.877,0.777,0.905,233.813,121.406,234.3,120.746
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0015.tif,562.933,540.673,194.194,296.078,334.252,1.645,925.956,166.672,541.308,0.636,0.684,101.683,0.737,0.751,0.813,185.145,168.027,185.291,167.963
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0015.tif,791.83,385.458,109.606,176.093,176.064,0.978,774.642,139.436,389.854,4.396,0.902,105.055,0.898,0.78,0.895,233.177,122.205,233.714,121.709
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0016.tif,584.837,544.154,198.501,286.112,311.419,1.59,929.605,167.329,545.596,1.443,0.607,110.048,0.722,0.743,0.797,186.171,168.355,185.424,168.335
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0016.tif,705.856,410.872,124.077,198.463,211.483,1.103,778.258,140.087,415.769,4.896,0.912,98.645,0.902,0.784,0.891,233.778,122.735,233.985,122.236
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0017.tif,567.861,545.634,196.663,295.63,331.116,1.642,932.648,167.877,547.165,1.531,0.616,107.661,0.695,0.736,0.793,185.787,168.383,185.707,168.271
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0017.tif,632.478,437.81,136.523,220.145,248.791,1.223,773.537,139.237,440.78,2.97,0.904,93.76,0.881,0.774,0.881,234.3,122.932,234.217,122.542
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0018.tif,565.123,547.571,196.053,296.962,333.995,1.65,932.333,167.82,547.872,0.3,0.62,107.03,0.734,0.751,0.793,185.394,168.393,185.535,168.406
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0018.tif,600.717,461.661,145.917,231.634,268.692,1.287,773.037,139.147,464.613,2.952,0.794,97.531,0.869,0.757,0.851,233.989,123.017,233.727,122.63
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0019.tif,568.956,551.545,198.383,293.93,332.997,1.633,929.073,167.233,551.647,0.103,0.569,112.132,0.698,0.723,0.775,184.686,168.59,184.885,168.438
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0019.tif,566.218,469.89,149.396,244.47,284.684,1.358,769.018,138.423,472.063,2.173,0.895,89.179,0.863,0.786,0.874,233.294,123.277,233.038,122.76
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0020.tif,560.195,549.572,197.144,298.415,336.346,1.658,928.724,167.17,550.7,1.128,0.682,101.581,0.763,0.748,0.82,184.789,168.691,184.945,168.558
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0020.tif,565.671,485.415,154.246,243.927,284.781,1.355,766.568,137.982,487.214,1.799,0.797,94.437,0.855,0.761,0.853,233.348,123.353,232.884,122.806
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0021.tif,556.909,553.728,198.16,298.823,335.922,1.66,924.539,166.417,553.331,-0.397,0.685,101.058,0.742,0.764,0.825,184.332,168.586,184.652,168.489
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0021.tif,558.552,489.115,156.21,246.7,288.368,1.371,765.528,137.795,492.681,3.566,0.889,88.847,0.836,0.803,0.879,233.199,123.344,232.587,122.691
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0022.tif,550.338,556.871,198.558,303.006,339.27,1.683,926.422,166.756,556.246,-0.625,0.841,90.699,0.804,0.795,0.871,185.053,168.775,185.262,168.745
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0022.tif,564.576,503.35,161.791,244.534,284.185,1.359,766.988,138.058,501.418,-1.932,0.795,94.456,0.842,0.765,0.853,233.567,123.491,233.109,122.693
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0023.tif,557.457,555.702,201.253,299.812,329.615,1.666,928.512,167.132,557.746,2.044,0.721,98.547,0.838,0.744,0.836,184.847,168.829,185.01,168.598
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0023.tif,561.29,508.273,165.626,246.082,285.164,1.367,767.352,138.123,506.904,-1.369,0.682,101.701,0.86,0.731,0.81,233.676,123.284,233.11,122.672
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0024.tif,561.838,554.157,202.333,297.547,327.906,1.653,928.739,167.173,556.054,1.898,0.66,103.427,0.847,0.72,0.802,185.096,169.192,184.917,168.706
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0024.tif,541.576,501.953,162.828,254.453,293.784,1.414,765.588,137.806,506.133,4.18,0.879,87.968,0.887,0.797,0.881,233.68,123.363,233.299,122.785
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0025.tif,582.099,557.667,205.161,288.243,313.074,1.601,932.145,167.786,559.123,1.456,0.584,111.895,0.768,0.713,0.793,185.174,168.937,184.738,168.496
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0025.tif,538.838,518.751,164.223,255.48,294.733,1.419,764.792,137.663,519.154,0.403,0.689,99.159,0.837,0.753,0.804,233.328,123.067,233.138,122.727
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0026.tif,562.933,558.286,202.686,297.36,328.819,1.652,929.965,167.394,560.056,1.77,0.719,99.157,0.77,0.771,0.846,185.228,168.352,185.12,168.299
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0026.tif,526.244,515.267,163.276,261.657,297.859,1.454,764.974,137.695,518.265,2.998,0.879,86.739,0.868,0.787,0.877,233.402,123.057,233.104,122.64
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0027.tif,556.362,553.663,198.978,301.852,335.121,1.677,932.994,167.939,555.446,1.782,0.764,95.639,0.786,0.788,0.855,185.3,168.651,185.403,168.365
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0027.tif,526.791,512.65,165.112,260.564,298.831,1.448,762.571,137.263,516.58,3.93,0.809,90.45,0.869,0.769,0.862,233.514,123.086,233.115,122.539
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0028.tif,561.838,561.861,199.301,298.588,330.916,1.659,931.988,167.758,566.936,5.075,0.692,100.994,0.791,0.741,0.823,184.957,168.961,184.732,168.338
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0028.tif,520.768,504.887,163.322,262.727,303.848,1.46,760.111,136.82,503.016,-1.871,0.859,87.285,0.858,0.778,0.868,232.692,122.668,232.25,122.359
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0029.tif,550.338,557.106,196.462,305.168,341.244,1.695,933.031,167.946,559.312,2.207,0.748,96.146,0.814,0.781,0.852,184.754,168.924,184.791,168.557
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0029.tif,519.672,495.811,161.9,263.457,304.114,1.464,760.62,136.912,500.171,4.36,0.955,82.676,0.858,0.794,0.888,232.346,123.048,232.041,122.599
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0030.tif,548.148,554.195,197.307,304.904,346.921,1.694,928.514,167.132,556.79,2.595,0.746,96.107,0.823,0.763,0.848,184.559,168.94,184.717,168.663
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0030.tif,533.362,502.374,167.16,256.309,295.704,1.424,759.474,136.705,502.109,-0.265,0.67,100.016,0.886,0.741,0.8,231.875,123.049,231.712,122.673
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0031.tif,542.124,561.794,197.991,308.562,345.872,1.714,929.327,167.279,566.667,4.873,0.788,92.967,0.848,0.759,0.848,184.897,168.797,184.873,168.445
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0031.tif,522.41,506.539,165.237,262.131,301.866,1.456,760.777,136.94,501.543,-4.997,0.726,95.096,0.89,0.761,0.822,231.905,122.893,231.624,122.786
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0032.tif,547.052,571.126,202.247,305.654,339.342,1.698,928.939,167.209,571.734,0.608,0.813,91.978,0.813,0.795,0.87,184.874,168.228,185.044,168.227
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0032.tif,522.958,507.191,167.647,261.82,300.7,1.455,760.671,136.921,503.705,-3.486,0.758,93.102,0.901,0.77,0.833,231.855,122.788,231.612,122.691
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0033.tif,547.6,570.732,203.329,305.483,343.319,1.697,929.349,167.283,573.83,3.097,0.661,101.999,0.747,0.739,0.811,184.628,167.926,184.826,167.887
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0033.tif,520.768,520.519,171.192,263.329,305.086,1.463,761.85,137.133,518.132,-2.387,0.776,91.826,0.892,0.772,0.838,231.578,122.812,231.024,122.633
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0034.tif,558.004,567.159,205.447,300.149,326.676,1.667,930.47,167.485,567.447,0.288,0.703,99.844,0.777,0.764,0.826,185.021,168.291,185.121,168.112
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0034.tif,518.03,515.66,170.137,264.719,305.902,1.471,761.845,137.132,517.212,1.552,0.816,89.343,0.9,0.761,0.848,231.652,122.944,231.111,122.836
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0035.tif,555.266,573.776,204.039,300.464,325.543,1.669,926.874,166.837,575.485,1.709,0.764,95.588,0.776,0.764,0.851,185.181,168.186,185.094,168.101
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0035.tif,516.387,524.063,171.724,263.885,303.653,1.466,757.039,136.267,519.094,-4.969,0.886,85.561,0.819,0.792,0.878,231.747,123.462,231.017,123.235
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0036.tif,557.457,567.315,204.576,299.678,328.607,1.665,928.096,167.057,568.494,1.179,0.652,103.64,0.768,0.722,0.822,184.888,168.115,184.675,167.95
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0036.tif,510.363,525.852,173.36,268.151,304.661,1.49,760.302,136.854,530.201,4.35,0.907,84.101,0.812,0.804,0.884,231.283,123.648,230.6,123.368
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0037.tif,548.148,565.591,204.133,304.101,330.963,1.689,926.068,166.692,567.126,1.535,0.622,105.202,0.789,0.724,0.811,184.439,168.181,184.307,167.971
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0037.tif,507.078,524.412,173.908,268.987,306.767,1.494,757.763,136.397,529.074,4.663,0.874,85.363,0.791,0.778,0.873,231.069,123.785,230.252,123.589
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0038.tif,556.362,562.084,204.551,300.148,329.861,1.667,927.727,166.991,563.378,1.295,0.73,97.871,0.734,0.756,0.832,185.566,168.042,185.562,167.946
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0038.tif,503.792,527.987,174.513,270.909,307.491,1.505,758.232,136.482,533.271,5.284,0.912,83.317,0.806,0.772,0.878,232.065,123.965,231.526,123.702
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0039.tif,535.005,569.74,201.436,311.822,349.393,1.732,926.814,166.826,570.105,0.365,0.767,93.646,0.817,0.765,0.841,185.816,168.106,185.683,168.054
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0039.tif,501.054,537.795,173.735,273.278,309.176,1.518,760.706,136.927,542.046,4.252,0.91,83.182,0.818,0.776,0.876,231.899,123.956,231.593,123.746
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0039.tif,950.634,446.248,114.088,108.302,63.409,0.602,571.975,102.955,442.168,-4.08,0.215,235.734,0.543,0.566,0.553,337.525,264.162,337.802,267.832
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0040.tif,539.934,575.845,206.049,306.968,333.453,1.705,920.79,165.742,575.824,-0.021,0.713,97.546,0.825,0.752,0.829,185.127,168.259,185.062,168.319
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0040.tif,514.196,534.225,175.747,265.38,298.377,1.474,758.096,136.457,537.341,3.116,0.923,83.677,0.814,0.788,0.877,231.982,124.082,231.137,123.843
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0040.tif,1022.369,446.09,111.902,101.179,45.618,0.562,574.677,103.442,442.245,-3.845,0.212,246.407,0.337,0.551,0.692,339.541,261.688,337.707,267.602
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0041.tif,542.124,600.078,214.228,304.347,320.425,1.691,916.631,164.994,598.901,-1.177,0.72,97.29,0.836,0.739,0.843,185.054,168.438,184.604,168.372
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0041.tif,513.101,529.277,175.248,265.633,294.463,1.476,757.202,136.296,532.349,3.072,0.856,86.793,0.791,0.764,0.866,231.717,123.728,230.816,123.709
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0042.tif,521.315,616.582,221.177,312.048,324.565,1.734,903.753,162.676,615.637,-0.945,0.622,102.663,0.733,0.723,0.793,184.728,168.195,184.569,168.285
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0042.tif,521.315,533.736,176.674,261.542,292.386,1.453,757.476,136.346,535.556,1.82,0.873,86.625,0.828,0.79,0.865,232.016,124.3,230.804,123.849
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0043.tif,479.698,656.062,233.013,326.073,334.647,1.812,868.979,156.416,652.392,-3.671,0.701,92.72,0.797,0.758,0.819,184.274,168.104,184.021,167.974
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0043.tif,515.292,543.171,175.265,265.66,297.155,1.476,760.513,136.892,542.624,-0.547,0.826,88.561,0.823,0.774,0.86,231.528,123.946,230.658,123.646
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0044.tif,443.008,709.442,242.915,316.12,300.021,1.756,778.021,140.044,702.879,-6.563,0.597,96.602,0.761,0.744,0.786,183.57,167.913,183.433,168.284
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0044.tif,533.91,547.581,173.501,257.072,282.074,1.428,762.519,137.253,549.963,2.381,0.833,89.73,0.781,0.774,0.865,230.982,124.669,231.282,123.732
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0045.tif,524.053,712.292,252.457,261.583,158.902,1.453,761.576,137.084,708.539,-3.753,0.447,121.431,0.559,0.708,0.717,182.435,167.261,182.426,168.72
/home/philippe/Desktop/Analyse_TopCat_Philippe/20210202-05_HeLa_40x/20210203_images/GRADX_Mitosis_2_MMStack_Pos7_0045.tif,584.837,541.571,164.959,234.072,249.789,1.3,760.522,136.894,539.586,-1.985,0.73,100.348,0.75,0.774,0.838,231.762,124.472,232.198,123.523
